Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-05-28,172.79298400878906,175.41250287324576,171.82139111320652,172.16431052776355,33810200
2020-05-29,174.55514526367188,175.526752324785,171.8499012074165,174.05981417872152,42130400
2020-06-01,174.15513610839844,174.31706825276393,172.85014412835073,173.87888780610865,22622400
2020-06-02,176.13644409179688,176.22217030792038,172.7453603292764,175.50775610396937,30794600
2020-06-03,176.56507873535156,177.11756076291744,174.86953695945328,176.05070693577963,27311000
2020-06-04,174.24081420898438,177.02226437046897,173.65023660617592,175.55534065114813,28761800
2020-06-05,178.31776428222656,178.82261577227575,173.3740161676006,173.9550735758374,39893600
2020-06-08,179.42271423339844,179.60370145806192,175.6887117435754,177.11753989433996,33211600
2020-06-09,180.79440307617188,181.651694207209,178.37491244759534,179.07980627930513,29783900
2020-06-10,187.50039672851562,189.10069219742158,181.94701491288964,182.06133107589403,43872300
2020-06-11,177.431884765625,186.47159494477742,177.2413772514786,183.96639279090866,52854700
2020-06-12,178.8321533203125,182.62330696543887,176.39360750554295,181.49928782354135,43373600
2020-06-15,179.97518920898438,181.7659917395545,175.2790999776886,175.82206163060056,32770200
2020-06-16,184.3855438232422,186.3001685905178,182.37565801817837,183.73780074282863,42556700
2020-06-17,185.02371215820312,187.0050221314009,184.49980563299377,185.7762218691107,25687800
2020-06-18,187.00503540039062,187.166967513347,184.79510754989806,184.79510754989806,23061600
2020-06-19,185.89053344726562,189.8340984950889,185.1475439842548,189.16731494300117,44441100
2020-06-22,191.05337524414062,191.2343479278254,185.96673615488078,186.5001629873626,32818900
2020-06-23,192.32977294921875,194.272972584817,191.87253753572176,192.50122532818784,30917400
2020-06-24,188.45294189453125,193.60625328078626,187.2336761239844,192.03454781345783,36740600
2020-06-25,190.8342742919922,191.09146741534593,186.19535045759932,188.4147984792435,27803900
2020-06-26,187.0145721435547,190.4056555951069,185.63337438286644,190.2532437572232,54675800
2020-06-29,189.02447509765625,189.11020131374772,184.36649507102788,186.49068256690614,26701600
2020-06-30,193.85386657714844,194.7016373382491,188.3576515970513,188.4910083054899,34310300
2020-07-01,194.9874267578125,196.5591465629425,192.1964558697461,193.50144769462975,32061200
2020-07-02,196.473388671875,198.1498896510141,195.2731782720934,195.92090671600337,29315800
2020-07-06,200.7027587890625,201.11236382000442,198.2165968027034,198.92149070943458,31897600
2020-07-07,198.3689727783203,204.4843554530496,198.12131446740048,200.46458446974043,33600700
2020-07-08,202.73165893554688,203.1412493492164,198.7880939445461,200.1026204531434,33600000
2020-07-09,204.15098571777344,206.11324083997917,201.4362062503847,206.06561032506502,33121700
2020-07-10,203.53184509277344,203.9223950181679,201.06473816174983,203.48421457154092,26177600
2020-07-13,197.2449951171875,205.56077192573022,196.70203337523782,204.30339601897944,38135600
2020-07-14,198.4642333984375,198.94050944255682,192.44409722406942,196.34956659976442,37591800
2020-07-15,198.1689453125,201.30285006378293,195.30176853848567,199.61682866793632,32179400
2020-07-16,194.24444580078125,195.93998757949456,192.71083615432784,195.6542190082387,29940700
2020-07-17,193.25379943847656,195.3113011914256,191.8344913952592,194.76835398301196,31635300
2020-07-20,201.56002807617188,202.22681163227398,193.3775945758893,195.2731784676859,36884800
2020-07-21,198.84521484375,203.78896167249735,198.15937629324233,203.5222482956098,37990400
2020-07-22,201.7029571533203,202.22686384509316,198.50238072288408,199.27394578949722,49605700
2020-07-23,192.9298553466797,200.912244916336,192.558360687233,197.359230400624,67457000
2020-07-24,191.748779296875,193.2347585469078,188.13859797051586,190.91052862873565,39827000
2020-07-27,194.17774963378906,194.29205123361672,191.3296136481544,191.9106710052641,30160900
2020-07-28,192.43460083007812,194.98743376683993,192.16788737503714,193.949155350088,23251400
2020-07-29,194.3778076171875,194.93980994999856,192.4250726197522,192.8918284495138,19632600
2020-07-30,194.2253875732422,194.75882901393874,190.10084934195524,191.4629920099021,25079600
2020-07-31,195.28271484375,195.36845558536268,189.56740183239614,194.7016574395373,51044000
2020-08-03,206.265625,207.3134381221961,200.455065920416,201.48382393090174,78983000
2020-08-04,203.1698455810547,204.57963325518696,200.3312441892674,204.0080961402909,49280100
2020-08-05,202.8364715576172,204.79872680046398,201.53147967053414,204.703465764779,28806400
2020-08-06,206.0846710205078,206.10371159915528,201.5124176259521,202.26492745672695,32656800
2020-08-07,202.3982391357422,205.4654576513193,200.92178067076233,204.6557971952133,27820400
2020-08-10,198.3689727783203,201.82674151677793,196.55912962091006,201.6266991825336,36716500
2020-08-11,193.73008728027344,197.79747504919945,193.50146950063865,197.33073373445393,36446500
2020-08-12,199.26437377929688,200.30265206772674,195.03504017950794,195.5494119121457,28013100
2020-08-13,198.79763793945312,201.321909948508,198.27373133117436,199.50253178830027,22588900
2020-08-14,198.9881591796875,199.64542255765082,197.66411213378817,198.8548024461003,17958900
2020-08-17,200.3026580810547,201.1694839962256,199.00718662001864,199.65492961793257,20184800
2020-08-18,201.4552459716797,202.28396163565859,199.2834283776174,200.54078957348915,21336200
2020-08-19,200.23301696777344,202.52467686717384,199.80333528973762,201.9422149485262,27627600
2020-08-20,204.8927764892578,205.29381381902428,199.47875068251517,200.08029939219975,26981500
2020-08-21,203.4031524658203,206.48732907015582,203.24082891505807,204.20522691779604,36249300
2020-08-24,204.04290771484375,205.79029360312026,202.83978144131711,205.09323916626136,25460100
2020-08-25,206.69741821289062,206.83109730111778,203.47956222275502,203.47956222275502,23043700
2020-08-26,211.1660919189453,212.06365758670174,207.54719934503768,208.04372782356944,39600800
2020-08-27,216.35101318359375,220.7146922620939,209.49514779937155,212.8275964636864,57602200
2020-08-28,218.5758056640625,220.2277003121461,216.35099233448315,217.8787512019263,26292900
2020-08-31,215.3484344482422,218.37532287364502,214.1835102504619,216.75207238212613,28774200
2020-09-01,217.00985717773438,217.181724050309,214.29805843882244,215.3293033840546,25725500
2020-09-02,221.19210815429688,222.34748887077873,217.08624417836464,217.6782494908161,34080800
2020-09-03,207.489990234375,218.9577933081961,205.25563307616662,218.919605519735,58400300
2020-09-04,204.57762145996094,208.5020748978359,195.92664012521107,205.38925379080658,59664100
2020-09-08,193.51087951660156,200.54815481211494,193.07163989272198,197.17751849448624,52924300
2020-09-09,201.75125122070312,205.14098845525137,197.3684714692086,198.22784947553285,45679000
2020-09-10,196.09854125976562,205.04554135717223,194.89542936094682,203.766024749938,35461500
2020-09-11,194.81900024414062,199.21133762376908,192.15496208335907,197.8458878476529,33620100
2020-09-14,196.13670349121094,199.75559632088394,194.81899936925464,195.0195252630017,30375800
2020-09-15,199.35455322265625,200.30940787534448,197.5880662872127,199.01080496489146,21823900
2020-09-16,195.79295349121094,201.1401309147392,195.40145957874148,201.11148644016103,26328100
2020-09-17,193.74957275390625,195.1054646940721,190.93275427264976,191.01868769979,34011300
2020-09-18,191.3433837890625,194.45620569620186,187.39028485941148,193.64458772666708,55225300
2020-09-21,193.39625549316406,193.5585936061161,187.51436188906752,188.28779182875024,39839700
2020-09-22,198.05599975585938,198.70530865814536,192.95707813436695,195.80254163015394,33517100
2020-09-23,191.53433227539062,198.70530157646007,190.99961588664098,198.51431894911047,30803800
2020-09-24,194.01695251464844,196.28951164051597,190.2070765512696,190.82774092401178,31202500
2020-09-25,198.43792724609375,199.60283667261433,193.39628060658876,194.3606932585249,29437300
2020-09-28,199.98480224609375,202.9735025909273,198.66709788985403,201.3597955621824,32004900
2020-09-29,197.90316772460938,200.5863215055889,197.47348604997921,199.89882499821042,24221900
2020-09-30,200.83462524414062,202.41012994138174,197.21571715131006,198.35199677037934,33829100
2020-10-01,202.86849975585938,204.3294267405896,201.7799656384147,203.8519992404835,27158400
2020-10-02,196.88148498535156,201.4647902745246,196.2608207134227,198.60976959147385,33154800
2020-10-05,200.88232421875,200.910968692412,197.63580969444047,197.8649800536622,21331600
2020-10-06,196.61412048339844,200.6913392657094,195.57333243282775,199.39275095522328,28554300
2020-10-07,200.35719299316406,200.62455118299337,197.38759385548323,197.7122410045719,25681100
2020-10-08,201.0732879638672,201.65574986583715,198.91532176423556,201.00644114679142,19925800
2020-10-09,206.0672149658203,206.11496062047993,201.69397817169286,201.69397817169286,26458000
2020-10-12,211.40489196777344,213.75384168738472,207.02211099805973,208.91271982559545,40461400
2020-10-13,212.7989501953125,215.0428648969688,210.47864535807548,212.6652711005284,28950800
2020-10-14,210.88922119140625,214.09753374216916,209.23732654938445,212.93260977868263,23421700
2020-10-15,209.743408203125,210.41180364703087,206.25817945216272,207.29898225402468,22733100
2020-10-16,209.743408203125,212.25466641165193,209.41876106893184,210.21127772889514,26057900
2020-10-19,204.5489959716797,212.26422448710105,204.0715685727298,210.46909280467258,27625800
2020-10-20,204.95957946777344,207.5567857207398,203.4700082929691,206.05767124299427,22753500
2020-10-21,205.10281372070312,207.12710123202376,203.49865008216514,203.49865008216514,22724900
2020-10-22,205.18878173828125,206.30596029290817,202.142792085187,204.2721145660607,22351500
2020-10-23,206.46824645996094,206.5159921132841,203.53684984099252,205.32242362984323,18879600
2020-10-26,200.5959014892578,206.57328739211215,198.70529303319933,204.19570822507853,37111600
2020-10-27,203.62277221679688,204.97866419195947,200.83459813928872,202.0377098600853,36700300
2020-10-28,193.52993774414062,199.41184601487325,192.97613485643993,198.29466779808226,51195600
2020-10-29,195.4778594970703,197.99867537575767,194.1887997967496,194.8572097568725,31432600
2020-10-30,193.32945251464844,195.06728067422344,190.608110506775,194.31295179301887,36953700
2020-11-02,193.19577026367188,196.01258896348594,191.0855347795148,195.0672774818165,30842200
2020-11-03,197.1106719970703,198.72437896176254,193.95010489814203,194.6853471835195,27512000
2020-11-04,206.62103271484375,208.46391008308424,202.8302579359049,204.35803146698734,42311800
2020-11-05,213.2095184326172,214.00204965218953,211.16612977646565,212.0159499519229,36080100
2020-11-06,213.6201171875,214.2312236771775,208.18699104009195,212.22602276764897,25231900
2020-11-09,208.53070068359375,217.82143209246186,208.0437300706879,214.30757407086816,44395000
2020-11-10,201.48391723632812,206.72607562317089,200.25216088703263,204.81636591764507,44045100
2020-11-11,206.7738037109375,208.19652799591586,202.62017962636645,202.80160436416497,29440800
2020-11-12,205.71392822265625,209.21824372278732,204.77817456284876,207.40402536215038,21593900
2020-11-13,206.735595703125,207.60451701831292,204.4916957931553,206.5923733192708,18621100
2020-11-16,207.42311096191406,207.91009625072095,204.8354625277745,205.16965297683396,24953300
2020-11-17,204.77818298339844,207.85280227776673,204.41533346837915,206.34414439621403,24154100
2020-11-18,202.07839965820312,205.99397625190795,201.93478771122201,204.53879324931168,28372800
2020-11-19,203.36129760742188,203.94528459890913,200.97747898156575,202.3656550784978,24792700
2020-11-20,201.41783142089844,204.1941538861214,201.04446371546402,203.15064088991645,22843100
2020-11-23,201.14981079101562,203.23683717236528,199.28297191593805,201.9539852898068,25683500
2020-11-24,204.73988342285156,205.11325118374054,199.95310976628818,200.65197462988576,33979700
2020-11-25,204.7494354248047,206.10887728216528,203.39957646316228,205.93656045611112,21012900
2020-11-27,206.05145263671875,207.0471097276896,204.91219818073947,205.68766777600618,14512200
2020-11-30,204.94091796875,205.60148040979328,201.8486519158757,204.9696374397487,33064800
2020-12-01,206.98965454101562,208.0523187829212,204.2516196677861,205.3621399555571,30904500
2020-12-02,206.18548583984375,206.28122715714795,203.7250917523255,205.7163913660457,23724500
2020-12-03,205.10366821289062,207.15240660691688,204.53881785971507,205.4578847635359,25120900
2020-12-04,205.2185821533203,206.19508817118162,204.08889585656402,205.08455306130605,24666000
2020-12-07,205.15151977539062,206.3482130777084,203.90697042743815,205.22810989970768,24620000
2020-12-08,206.79818725585938,207.69810302754718,203.8112452120222,204.845190059829,23284100
2020-12-09,202.76771545410156,206.05143485387185,202.20287972305044,205.9844276253421,32440600
2020-12-10,201.5423126220703,203.9931382813653,201.38913236634608,202.73900597977865,26733300
2020-12-11,204.1654815673828,204.22293512677876,200.19246494822374,201.09238080711714,30979400
2020-12-14,205.0653533935547,206.98964549805916,203.8016529116194,204.0122720932873,28798400
2020-12-15,204.99838256835938,206.23336380009286,203.18898262861177,205.99402510643273,27000600
2020-12-16,209.9287109375,210.72331699112576,205.56317639407263,205.59189586280007,35023300
2020-12-17,210.06272888183594,211.47004120731856,208.62669708914518,210.493535498029,32515800
2020-12-18,209.26817321777344,210.3212692956712,206.80777908388407,209.26817321777344,63354900
2020-12-21,213.0975341796875,214.44740752765114,208.01398413317597,208.27247393786632,37181900
2020-12-22,214.3900146484375,216.00794643471485,212.38914682397282,213.19332126901028,22612200
2020-12-23,211.5945281982422,214.0262025743925,211.38390900722848,213.59539590479994,18699600
2020-12-24,213.25074768066406,214.0740732616441,211.7668450557722,211.97746424681867,10550600
2020-12-28,215.36648559570312,216.3908473661043,213.50921543485993,214.87822542694408,17933500
2020-12-29,214.59100341796875,217.49178635845286,214.04531895403196,216.65889262546344,17403200
2020-12-30,212.2263641357422,216.00792655313228,212.02532784702316,215.62497594211862,20272300
2020-12-31,212.93484497070312,213.49011248709138,210.31168765702222,212.24554837160557,20942100
2021-01-04,208.40650939941406,213.49005960243176,205.64932368601973,213.04010180592445,37130100
2021-01-05,208.6075897216797,209.20115958747942,206.5014122383252,207.99488327910248,23823000
2021-01-06,203.1985321044922,207.25772123205837,202.90175448912245,203.12194197664303,35930700
2021-01-07,208.98095703125,209.98618241670528,204.5962852345555,204.91219943951467,27694500
2021-01-08,210.25421142578125,211.17327826429883,207.77466653129983,209.35429576941888,22956200
2021-01-11,208.21507263183594,209.5745145115379,207.4874737327891,209.1532761190525,23031300
2021-01-12,205.7642364501953,207.84170898199775,204.22290942349233,207.26729032493492,23249300
2021-01-13,207.11412048339844,207.51620772033212,204.80689205921024,204.89306508775417,20087100
2021-01-14,203.93565368652344,208.1863098788865,203.6675956030474,206.7024075258848,29480800
2021-01-15,203.58143615722656,205.36211617781012,202.98788101972235,204.41434453670772,31746500
2021-01-19,207.20985412597656,207.7268192377233,203.56233504710266,204.63456763921351,30480900
2021-01-20,214.77294921875,216.16111060778343,208.0235956832945,208.4161146150016,37777300
2021-01-21,215.3760986328125,216.64938219947808,212.93484110598976,215.11760876082386,30709400
2021-01-22,216.31430053710938,220.2586119985924,216.17070316936838,217.39611606767164,30172700
2021-01-25,219.74159240722656,219.9809310487722,214.65804199808883,219.3490735291546,33152100
2021-01-26,222.4222412109375,224.1933388163299,220.268192922811,221.97228328877176,49169600
2021-01-27,222.96786499023438,230.1863263527391,220.32557173690137,227.85037895390354,69870600
2021-01-28,228.74073791503906,232.29253006928437,225.0644995906523,225.5623280954357,49111200
2021-01-29,222.0680389404297,227.869607033505,221.4840518936439,225.92617784346362,42503100
2021-02-01,229.4300079345703,232.15847419618686,222.51790703934128,225.03575413510322,33314200
2021-02-02,229.29603576660156,231.97663204495075,228.51101245118528,231.0097089858927,25916300
2021-02-03,232.63720703125,234.6380749767332,229.05669496453717,229.35348721136774,27158100
2021-02-04,231.6893768310547,232.86693348320225,230.11931590292957,232.31166607339227,25296100
2021-02-05,231.8712615966797,232.9052062302417,230.1671717213841,231.89998106360608,18054800
2021-02-08,232.1297607421875,233.28815157632502,230.54054867068731,232.78075482945962,22211900
2021-02-09,233.3743438720703,234.32211561321034,231.0862668747444,231.55536129754788,23565000
2021-02-10,232.46484375,235.43263415280472,230.61714183329966,234.55186970118112,22186700
2021-02-11,234.0636444091797,234.69548737812784,231.82342341865782,234.34127083104315,15751100
2021-02-12,234.5422821044922,234.83905965953178,232.37865160478628,233.52747407284002,16561100
2021-02-16,233.30734252929688,235.63372209695896,232.56060701574452,234.5806260608858,26728500
2021-02-17,234.32443237304688,234.4299845061486,231.19627360195776,231.5609109057121,21653500
2021-02-18,233.93099975585938,234.0653374977175,231.11949750064423,232.02148575671274,16925600
2021-02-19,231.22508239746094,233.9982091087317,230.46702209962763,233.89265696504796,25262600
2021-02-22,225.0263214111328,228.30801355738436,223.00165002550102,227.81864342177664,36446900
2021-02-23,223.83645629882812,225.33336682720707,219.48004782088785,221.01534892993712,30228700
2021-02-24,225.06466674804688,225.68837451951188,219.7391089947226,220.70825874590906,26339700
2021-02-25,219.72958374023438,225.10310934285124,218.66447187415673,222.69461973654919,39542200
2021-02-26,222.98245239257812,225.85152606966585,220.25729214925016,222.16682092029995,37819200
2021-03-01,227.3580322265625,227.86659759459576,223.72129349094783,226.36008213862527,25324000
2021-03-02,224.41221618652344,227.7035134807684,224.00920288060502,227.42523297605322,22812500
2021-03-03,218.3573760986328,224.13392888093216,218.06950529574024,222.77135603173917,34029500
2021-03-04,217.56092834472656,223.08800061349675,215.19081513202866,217.57053331073425,44727800
2021-03-05,222.2340087890625,223.8364715609729,217.30187304022164,220.23812306789688,41872800
2021-03-08,218.1942596435547,223.93242202512073,217.9447794153884,222.0133028006234,35267400
2021-03-09,224.3258514404297,225.8611527209292,222.30118001460858,223.46225362122254,33080500
2021-03-10,223.02085876464844,227.41564385006524,222.65622140139538,227.41564385006524,29746800
2021-03-11,227.5403594970703,229.49785452570518,224.8343945532657,225.45811704228768,29907600
2021-03-12,226.21617126464844,226.28334746335574,223.79807702037834,224.54653232236623,22653700
2021-03-15,225.31417846679688,225.67881578579735,222.4354997800782,225.458121186163,26034900
2021-03-16,228.0969696044922,230.35192638014718,226.39854463569682,226.72479145812372,28092200
2021-03-17,227.45399475097656,228.90293907696545,223.79807512037002,226.5999873166399,29562100
2021-03-18,221.3896026611328,224.719275803559,221.01537498492127,223.15518889547872,34833000
2021-03-19,221.0345458984375,223.0688074379135,220.07498635842558,221.67744903323953,46430700
2021-03-22,226.4464874267578,227.31967558191016,220.83305760883877,220.95780504888268,30127000
2021-03-23,227.97216796875,231.30184090014612,227.48279785140227,227.88581112010934,31638400
2021-03-24,225.93792724609375,228.37520237530592,225.80358947742405,228.2312742809165,25620100
2021-03-25,222.94403076171875,227.35800992333859,222.20518055488392,225.7843330698568,34061900
2021-03-26,226.9166717529297,227.13738102401882,222.18604950172028,222.18604950172028,25479900
2021-03-29,225.72677612304688,227.2236865610609,222.50265570204917,227.02217262899796,25227500
2021-03-30,222.47390747070312,224.3930267427671,221.7542377436791,224.08596063121217,24792000
2021-03-31,226.23538208007812,229.4307174616961,222.99206578776494,223.49104090390196,43623500
2021-04-01,232.5492706298828,233.01944545451641,228.42316149759984,228.8261747651646,30338000
2021-04-05,238.99749755859375,239.8515049488845,232.88509343721387,232.94266466595224,36910600
2021-04-06,237.83645629882812,239.31417172284125,236.89609193809252,237.5965663854565,22931900
2021-04-07,239.7938995361328,240.7822445935055,237.1935016385964,237.78842380936416,22719800
2021-04-08,243.00851440429688,243.86252202324732,241.80906467870807,242.54792980935247,23625200
2021-04-09,245.50332641601562,245.63766417265026,242.2312247073296,242.64382830209405,24326800
2021-04-12,245.56092834472656,247.2497628012072,244.32308812226344,244.40945962367468,27148700
2021-04-13,248.0365447998047,248.70824821467303,246.44367239367668,246.85630526571913,23837500
2021-04-14,245.25384521484375,248.36280908207007,244.84124159709435,247.06742699301665,23070900
2021-04-15,249.00570678710938,249.41831037148776,247.30729690134913,247.4991912440341,25627500
2021-04-16,250.19554138183594,250.4450362292379,247.1825396982639,248.97691132612795,24878600
2021-04-19,248.2764892578125,250.90570297994432,247.39371065484556,249.66786265864081,23209300
2021-04-20,247.8158416748047,249.6773894161858,246.4532543230003,247.39363315922765,19722900
2021-04-21,250.04205322265625,250.13801504914483,246.84673231299666,248.4683905453081,24030400
2021-04-22,246.7699737548828,251.19352978714605,245.3018339862112,249.6870140739472,25606200
2021-04-23,250.5889892578125,250.93444594888362,246.86589324164044,247.45123983804805,21462600
2021-04-26,250.9727783203125,251.82680034091737,249.64861079357635,251.07834509387854,19763300
2021-04-27,251.3758544921875,252.5465184915261,249.60066319959668,251.001612155055,31014200
2021-04-28,244.26547241210938,246.1654108297521,242.72058097809375,245.7239923604383,46903100
2021-04-29,242.29840087890625,245.74323113487725,238.93035179332017,245.12911354726194,40589000
2021-04-30,241.98170471191406,242.84531703634377,239.50605411701005,239.64039185969258,30945100
2021-05-03,241.67471313476562,244.0640221231167,240.96463366662786,243.15242867019677,19626600
2021-05-04,237.76925659179688,241.05096316703924,235.8213518591053,240.82066360194878,32756100
2021-05-05,236.50265502929688,239.41011943668963,235.87894714797247,238.98791087136092,21901300
2021-05-06,239.63082885742188,239.7555762980852,234.79465463224184,236.48347435623583,26491100
2021-05-07,242.2504119873047,244.0159980566037,241.0125719605132,241.95293622585686,27032900
2021-05-10,237.1839599609375,241.54995953059446,237.1263887215293,240.72473760173244,29299900
2021-05-11,236.27236938476562,236.62741641293383,232.76039218061487,234.66031619488902,33641600
2021-05-12,229.33477783203125,234.49721391795194,228.44239430196552,232.37658045045393,36684400
2021-05-13,233.20176696777344,235.66784215247608,231.6568754357032,232.0215127667873,29624300
2021-05-14,238.11473083496094,239.10307614273847,235.56231319136046,235.64867004930946,23901100
2021-05-17,235.26480102539062,236.61778349101087,233.67194331645007,236.57940755176028,24970200
2021-05-18,233.24974060058594,236.44507570607448,233.07701226535352,236.3107379527679,20168000
2021-05-19,233.8268280029297,233.93262388279754,229.47961380869796,230.16246611695865,25739800
2021-05-20,237.0583953857422,238.4722063912413,234.53854854557304,234.63473195533908,21800700
2021-05-21,235.79844665527344,238.83766010110827,235.38489032383154,238.10671616214,21863100
2021-05-24,241.1940155029297,241.55949482361876,238.04900607225056,238.31830198996036,21411500
2021-05-25,242.0980682373047,243.08869557539978,241.2324763784631,242.14615993513493,17704300
2021-05-26,241.8769073486328,243.271478782269,241.1651882496709,241.81918849558588,17771600
2021-05-27,239.78021240234375,241.86726317029425,239.72250822888856,241.56911515709095,24426200
2021-05-28,240.13607788085938,242.4443476755237,240.020669527561,241.40562846925397,18270200
2021-06-01,237.94320678710938,241.68451217113508,237.5200379764385,241.62680800038572,23213300
2021-06-02,237.8470458984375,239.7417445032834,236.4428474366505,238.64532119633685,19406700
2021-06-03,236.31781005859375,236.9237185044888,233.7113925974972,235.84653488909666,25307700
2021-06-04,241.20364379882812,242.0307712219281,238.0490216910813,238.28946553877864,25281100
2021-06-07,244.10818481445312,244.37748072250199,240.2610836417249,240.42458368050268,23079200
2021-06-08,242.9155731201172,246.22408220811877,242.85785427977055,245.40656740508024,22455000
2021-06-09,243.89662170410156,245.76246833996902,243.53115702915264,244.10821346748003,17937600
2021-06-10,247.40704345703125,247.61863517541653,243.97351361873402,244.56980954753342,24563600
2021-06-11,248.0322723388672,248.6093140988236,246.80117164814428,248.12842639815597,18999700
2021-06-14,249.955810546875,250.01351471996307,246.98389887756707,248.04185763593912,19150500
2021-06-15,248.4842529296875,250.05195136807478,247.83025276859738,249.84035962759822,18038900
2021-06-16,247.54173278808594,250.61939615458576,244.69487142700754,249.48450833852118,27220000
2021-06-17,250.92715454101562,251.74466936618765,246.22408887442882,246.2817930408126,27565500
2021-06-18,249.51339721679688,252.2736880540248,248.85939695697047,249.70576404665513,37202200
2021-06-21,252.59107971191406,253.44704456117242,248.0611257654755,249.8884931676624,26696100
2021-06-22,255.36094665527344,255.63024254135578,252.3698104749173,252.67758558788293,24694100
2021-06-23,255.13018798828125,256.6305554888234,254.3223000534555,255.82266755399766,19518700
2021-06-24,256.495849609375,257.61151244689773,255.32248260362277,255.9861098893135,21446900
2021-06-25,254.88970947265625,257.03447921074826,254.6396678239104,256.0534788555384,25611100
2021-06-28,258.4482727050781,258.6213852234761,255.74568632511017,256.0149822485252,19590000
2021-06-29,261.02587890625,261.26632279421653,257.73662295546177,258.59258793407116,19937800
2021-06-30,260.5449523925781,260.98736086236244,259.29465610147,260.34298777501124,21656500
2021-07-01,261.2181701660156,261.44898683933064,259.2946196189184,259.3042174129385,16725300
2021-07-02,267.0369567871094,267.3735840761219,262.0838189235368,262.391594122123,26458000
2021-07-06,267.0465393066406,268.69116688821424,263.8149589636492,267.4023914794495,31565600
2021-07-07,269.22979736328125,269.96075610492034,266.5560627596186,268.7200575437323,23260000
2021-07-08,266.81573486328125,268.0756582442465,264.36319007014714,266.31559288844903,24618600
2021-07-09,267.3158264160156,267.4216076093967,264.79597985271084,265.18068409845046,23916700
2021-07-12,266.7195739746094,269.075906208845,266.00784018519494,268.48923727475227,18931700
2021-07-13,270.2396545410156,272.03816979015454,266.7868844783001,266.9118906217508,26120100
2021-07-14,271.71112060546875,272.8171562130653,269.8260200844515,271.557233051648,23113700
2021-07-15,270.2876892089844,271.71112710257626,269.1335472032558,271.22061234748406,22604200
2021-07-16,270.0184326171875,273.24038594694457,268.77773418312665,271.28798313803793,26186800
2021-07-19,266.4213562011719,269.6529067683761,263.95921404966873,268.2679481392744,32935600
2021-07-20,268.64312744140625,270.2300510737556,265.7000968938325,267.4024288847443,26259700
2021-07-21,270.6435546875,270.75896302355244,266.69067242244347,268.23911651623393,24364300
2021-07-22,275.2024230957031,275.4717190297968,272.5863928711976,272.9903220968104,23384100
2021-07-23,278.5974426269531,278.9051883924715,275.5486022461029,276.38534199654606,22768100
2021-07-26,278.0010681152344,278.6166182393965,275.6832160598709,277.9529911028666,23176100
2021-07-27,275.58709716796875,278.51087288872895,272.1343274321578,278.3666124668251,33604100
2021-07-28,275.27935791015625,279.0591282119056,272.9807006010522,277.9434652186941,33566900
2021-07-29,275.548583984375,277.58754263217537,275.144625501769,275.29851304985465,18168300
2021-07-30,274.0194396972656,275.7025466900229,273.0576642728328,274.26951069995624,20944800
2021-08-02,273.9328918457031,275.8083363703218,272.8941579188168,275.41400491206474,16267400
2021-08-03,276.1449279785156,276.2507385273349,273.1441936458983,274.50992752859145,17879000
2021-08-04,275.5582580566406,276.59696249430243,273.76934068765456,275.27933499379344,16191300
2021-08-05,278.4531555175781,278.55896605599236,275.1639006499143,275.9140841592982,13900200
2021-08-06,278.3955078125,278.4339870480046,276.6258445430264,277.4818387644274,16589300
2021-08-09,277.30865478515625,280.40557237439197,276.8085422037399,278.67438860321397,16117600
2021-08-10,275.49090576171875,278.1934918740184,274.29831384057627,277.7606812698353,18616600
2021-08-11,275.9814453125,277.62607292416914,274.9330843638876,276.23148694196493,13955900
2021-08-12,278.73211669921875,278.8860042800306,275.3947550024405,275.67367807710286,14561300
2021-08-13,281.65594482421875,281.7040218560263,278.24162438521927,278.41476627205253,18249000
2021-08-16,283.3390197753906,283.55061152329273,278.93407230117066,281.98291302988906,22507600
2021-08-17,281.8770446777344,282.2136718464197,279.95349440073016,281.213446835132,20075300
2021-08-18,280.15228271484375,284.09347133334273,279.70899787712983,281.4146181894163,21813000
2021-08-19,285.9725036621094,286.64704708243323,278.13832497152845,278.1864940413031,29850500
2021-08-20,293.28631591796875,294.7124789833826,287.21554348054167,288.8151504653693,40817600
2021-08-23,293.5657958984375,294.2885083597371,290.8676811391506,292.21673851879405,22830200
2021-08-24,291.609619140625,294.5293759454758,291.0121816186196,293.9222928481988,18175800
2021-08-25,291.0218200683594,293.5079376265004,289.48967340701506,293.2284806156416,20006100
2021-08-26,288.2080993652344,291.42657543670686,288.07320832644916,290.0389651127222,17666100
2021-08-27,288.81512451171875,289.92327755138285,286.0302588466658,288.1116739143192,22605700
2021-08-30,292.5443420410156,293.15142516677145,290.10639336951124,290.1642080093696,16348100
2021-08-31,290.89666748046875,293.4213389925843,290.5304883621155,293.34426258162995,26285300
2021-09-01,290.8484191894531,294.0861866329376,290.5207930363041,291.8505888037755,18983800
2021-09-02,290.1931457519531,292.3227302959744,289.2584364332611,291.20496087003505,16285600
2021-09-03,290.1834411621094,291.59031279621104,289.33545407068243,290.03887518411466,14747900
2021-09-07,289.2584228515625,290.13531748316177,287.3504808113143,290.05824109463697,17180400
2021-09-08,289.287353515625,289.6727943038397,286.64705323874495,288.8730054034754,15046800
2021-09-09,286.4350280761719,291.1471272624396,286.1941239314484,289.8751463205612,19927000
